data,id,humidite,direction_du_vecteur_de_vent_max,pluie_intensite_max,pression,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,temperature_en_degre_c,heure_de_paris,heure_utc
0d6566f2f2f2f2f2f2f2f2f3,6,94.0,9.0,2.2,105100.0,94.0,sous station,9.4,202.5,23.0,60.0,25.12,2025-11-05T13:30:00+00:00,2025-11-05T13:30:00+00:00
0d6568f2f2f2f2f2f2f2f2f3,6,94.0,9.0,2.2,105100.0,94.0,sous station,9.4,202.5,23.0,60.0,25.12,2025-11-05T17:30:00+00:00,2025-11-05T17:30:00+00:00
0d656af2f2f2f2f2f2f2f2f3,6,94.0,9.0,2.2,105100.0,94.0,sous station,9.4,202.5,23.0,60.0,25.12,2025-11-05T21:30:00+00:00,2025-11-05T21:30:00+00:00
