data,id,mois,jour,annee,numero_de_message,temperature_partie_entiere,temperature_partie_decimale,humidite,pluie_en_augets,direction_du_vecteur_moyen_de_vent,force_moyenne_du_vecteur_de_vent,pression_a_decoder,direction_du_vecteur_de_vent_max,force_du_vecteur_de_vent_max,pluie_la_plus_intense_durant_1_min,type_station,pluie_intensite_max,heure,annee_reelle,minute,pression,temperature_decodee,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,jour_mois,dd_mm_yy_utc,hh_mm_utc,dd_mm_yy_hh_mm,temperature_en_degre_c,false_message,dd_mm_yy_hh_mm_utc,heure_paris_dd_mm_yy_hh_mm,heure_de_paris,heure_utc
aaf0a4f2f2f2f2f2f2f2f2f3,85,7,16,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/7,16/7/2029,9:30,2029-07-16T09:30:00,25.12,267125272015603,2029-07-16T09:30:00+00:00,2029-07-16T09:30:00+02:00,2029-07-16T09:30:00+00:00,2029-07-16T09:30:00+00:00
aaf0b2f2f2f2f2f2f2f2f2f3,85,7,16,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/7,16/7/2030,5:30,2030-07-16T05:30:00,25.12,267125272015603,2030-07-16T05:30:00+00:00,2030-07-16T05:30:00+02:00,2030-07-16T05:30:00+00:00,2030-07-16T05:30:00+00:00
aaf094f2f2f2f2f2f2f2f2f3,85,7,16,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/7,16/7/2028,9:30,2028-07-16T09:30:00,25.12,267125272015603,2028-07-16T09:30:00+00:00,2028-07-16T09:30:00+02:00,2028-07-16T09:30:00+00:00,2028-07-16T09:30:00+00:00
aaf0baf2f2f2f2f2f2f2f2f3,85,7,16,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/7,16/7/2030,21:30,2030-07-16T21:30:00,25.12,267125272015603,2030-07-16T21:30:00+00:00,2030-07-16T21:30:00+02:00,2030-07-16T21:30:00+00:00,2030-07-16T21:30:00+00:00
ab6898f2f2f2f2f2f2f2f2f3,85,11,8,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2028,17:30,2028-11-08T17:30:00,25.12,267125272015603,2028-11-08T17:30:00+00:00,2028-11-08T17:30:00+01:00,2028-11-08T17:30:00+00:00,2028-11-08T17:30:00+00:00
ab5c88f2f2f2f2f2f2f2f2f3,85,10,28,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/10,28/10/2027,17:30,2027-10-28T17:30:00,25.12,267125272015603,2027-10-28T17:30:00+00:00,2027-10-28T17:30:00+02:00,2027-10-28T17:30:00+00:00,2027-10-28T17:30:00+00:00
aad4a6f2f2f2f2f2f2f2f2f3,85,6,20,10,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/6,20/6/2029,13:30,2029-06-20T13:30:00,25.12,267125272015603,2029-06-20T13:30:00+00:00,2029-06-20T13:30:00+02:00,2029-06-20T13:30:00+00:00,2029-06-20T13:30:00+00:00
ab90b4f2f2f2f2f2f2f2f2f3,85,12,16,11,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2030,9:30,2030-12-16T09:30:00,25.12,267125272015603,2030-12-16T09:30:00+00:00,2030-12-16T09:30:00+01:00,2030-12-16T09:30:00+00:00,2030-12-16T09:30:00+00:00
ab649af2f2f2f2f2f2f2f2f3,85,11,4,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/11,4/11/2028,21:30,2028-11-04T21:30:00,25.12,267125272015603,2028-11-04T21:30:00+00:00,2028-11-04T21:30:00+01:00,2028-11-04T21:30:00+00:00,2028-11-04T21:30:00+00:00
ab8480f2f2f2f2f2f2f2f2f3,85,12,4,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/12,4/12/2027,1:30,2027-12-04T01:30:00,25.12,267125272015603,2027-12-04T01:30:00+00:00,2027-12-04T01:30:00+01:00,2027-12-04T01:30:00+00:00,2027-12-04T01:30:00+00:00
ab849af2f2f2f2f2f2f2f2f3,85,12,4,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/12,4/12/2028,21:30,2028-12-04T21:30:00,25.12,267125272015603,2028-12-04T21:30:00+00:00,2028-12-04T21:30:00+01:00,2028-12-04T21:30:00+00:00,2028-12-04T21:30:00+00:00
ab88b2f2f2f2f2f2f2f2f2f3,85,12,8,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/12,8/12/2030,5:30,2030-12-08T05:30:00,25.12,267125272015603,2030-12-08T05:30:00+00:00,2030-12-08T05:30:00+01:00,2030-12-08T05:30:00+00:00,2030-12-08T05:30:00+00:00
ab9c84f2f2f2f2f2f2f2f2f3,85,12,28,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/12,28/12/2027,9:30,2027-12-28T09:30:00,25.12,267125272015603,2027-12-28T09:30:00+00:00,2027-12-28T09:30:00+01:00,2027-12-28T09:30:00+00:00,2027-12-28T09:30:00+00:00
ab9c88f2f2f2f2f2f2f2f2f3,85,12,28,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/12,28/12/2027,17:30,2027-12-28T17:30:00,25.12,267125272015603,2027-12-28T17:30:00+00:00,2027-12-28T17:30:00+01:00,2027-12-28T17:30:00+00:00,2027-12-28T17:30:00+00:00
ab9892f2f2f2f2f2f2f2f2f3,85,12,24,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/12,24/12/2028,5:30,2028-12-24T05:30:00,25.12,267125272015603,2028-12-24T05:30:00+00:00,2028-12-24T05:30:00+01:00,2028-12-24T05:30:00+00:00,2028-12-24T05:30:00+00:00
ab4896f2f2f2f2f2f2f2f2f3,85,10,8,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2028,13:30,2028-10-08T13:30:00,25.12,267125272015603,2028-10-08T13:30:00+00:00,2028-10-08T13:30:00+02:00,2028-10-08T13:30:00+00:00,2028-10-08T13:30:00+00:00
ab4898f2f2f2f2f2f2f2f2f3,85,10,8,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2028,17:30,2028-10-08T17:30:00,25.12,267125272015603,2028-10-08T17:30:00+00:00,2028-10-08T17:30:00+02:00,2028-10-08T17:30:00+00:00,2028-10-08T17:30:00+00:00
ab44b2f2f2f2f2f2f2f2f2f3,85,10,4,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2030,5:30,2030-10-04T05:30:00,25.12,267125272015603,2030-10-04T05:30:00+00:00,2030-10-04T05:30:00+02:00,2030-10-04T05:30:00+00:00,2030-10-04T05:30:00+00:00
ab44b8f2f2f2f2f2f2f2f2f3,85,10,4,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2030,17:30,2030-10-04T17:30:00,25.12,267125272015603,2030-10-04T17:30:00+00:00,2030-10-04T17:30:00+02:00,2030-10-04T17:30:00+00:00,2030-10-04T17:30:00+00:00
ab8484f2f2f2f2f2f2f2f2f3,85,12,4,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/12,4/12/2027,9:30,2027-12-04T09:30:00,25.12,267125272015603,2027-12-04T09:30:00+00:00,2027-12-04T09:30:00+01:00,2027-12-04T09:30:00+00:00,2027-12-04T09:30:00+00:00
ab9088f2f2f2f2f2f2f2f2f3,85,12,16,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2027,17:30,2027-12-16T17:30:00,25.12,267125272015603,2027-12-16T17:30:00+00:00,2027-12-16T17:30:00+01:00,2027-12-16T17:30:00+00:00,2027-12-16T17:30:00+00:00
ab4cb8f2f2f2f2f2f2f2f2f3,85,10,12,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/10,12/10/2030,17:30,2030-10-12T17:30:00,25.12,267125272015603,2030-10-12T17:30:00+00:00,2030-10-12T17:30:00+02:00,2030-10-12T17:30:00+00:00,2030-10-12T17:30:00+00:00
ab90b0f2f2f2f2f2f2f2f2f3,85,12,16,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2030,1:30,2030-12-16T01:30:00,25.12,267125272015603,2030-12-16T01:30:00+00:00,2030-12-16T01:30:00+01:00,2030-12-16T01:30:00+00:00,2030-12-16T01:30:00+00:00
ab90baf2f2f2f2f2f2f2f2f3,85,12,16,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2030,21:30,2030-12-16T21:30:00,25.12,267125272015603,2030-12-16T21:30:00+00:00,2030-12-16T21:30:00+01:00,2030-12-16T21:30:00+00:00,2030-12-16T21:30:00+00:00
ab9898f2f2f2f2f2f2f2f2f3,85,12,24,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/12,24/12/2028,17:30,2028-12-24T17:30:00,25.12,267125272015603,2028-12-24T17:30:00+00:00,2028-12-24T17:30:00+01:00,2028-12-24T17:30:00+00:00,2028-12-24T17:30:00+00:00
ab64b0f2f2f2f2f2f2f2f2f3,85,11,4,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/11,4/11/2030,1:30,2030-11-04T01:30:00,25.12,267125272015603,2030-11-04T01:30:00+00:00,2030-11-04T01:30:00+01:00,2030-11-04T01:30:00+00:00,2030-11-04T01:30:00+00:00
ab6890f2f2f2f2f2f2f2f2f3,85,11,8,9,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2028,1:30,2028-11-08T01:30:00,25.12,267125272015603,2028-11-08T01:30:00+00:00,2028-11-08T01:30:00+01:00,2028-11-08T01:30:00+00:00,2028-11-08T01:30:00+00:00
ab54b0f2f2f2f2f2f2f2f2f3,85,10,20,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/10,20/10/2030,1:30,2030-10-20T01:30:00,25.12,267125272015603,2030-10-20T01:30:00+00:00,2030-10-20T01:30:00+02:00,2030-10-20T01:30:00+00:00,2030-10-20T01:30:00+00:00
ab1c98f2f2f2f2f2f2f2f2f3,85,8,28,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2028,17:30,2028-08-28T17:30:00,25.12,267125272015603,2028-08-28T17:30:00+00:00,2028-08-28T17:30:00+02:00,2028-08-28T17:30:00+00:00,2028-08-28T17:30:00+00:00
ab7492f2f2f2f2f2f2f2f2f3,85,11,20,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/11,20/11/2028,5:30,2028-11-20T05:30:00,25.12,267125272015603,2028-11-20T05:30:00+00:00,2028-11-20T05:30:00+01:00,2028-11-20T05:30:00+00:00,2028-11-20T05:30:00+00:00
ab78baf2f2f2f2f2f2f2f2f3,85,11,24,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/11,24/11/2030,21:30,2030-11-24T21:30:00,25.12,267125272015603,2030-11-24T21:30:00+00:00,2030-11-24T21:30:00+01:00,2030-11-24T21:30:00+00:00,2030-11-24T21:30:00+00:00
ab04b2f2f2f2f2f2f2f2f2f3,85,8,4,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/8,4/8/2030,5:30,2030-08-04T05:30:00,25.12,267125272015603,2030-08-04T05:30:00+00:00,2030-08-04T05:30:00+02:00,2030-08-04T05:30:00+00:00,2030-08-04T05:30:00+00:00
ab0caaf2f2f2f2f2f2f2f2f3,85,8,12,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/8,12/8/2029,21:30,2029-08-12T21:30:00,25.12,267125272015603,2029-08-12T21:30:00+00:00,2029-08-12T21:30:00+02:00,2029-08-12T21:30:00+00:00,2029-08-12T21:30:00+00:00
ab1892f2f2f2f2f2f2f2f2f3,85,8,24,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/8,24/8/2028,5:30,2028-08-24T05:30:00,25.12,267125272015603,2028-08-24T05:30:00+00:00,2028-08-24T05:30:00+02:00,2028-08-24T05:30:00+00:00,2028-08-24T05:30:00+00:00
ab84aaf2f2f2f2f2f2f2f2f3,85,12,4,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/12,4/12/2029,21:30,2029-12-04T21:30:00,25.12,267125272015603,2029-12-04T21:30:00+00:00,2029-12-04T21:30:00+01:00,2029-12-04T21:30:00+00:00,2029-12-04T21:30:00+00:00
ab8880f2f2f2f2f2f2f2f2f3,85,12,8,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/12,8/12/2027,1:30,2027-12-08T01:30:00,25.12,267125272015603,2027-12-08T01:30:00+00:00,2027-12-08T01:30:00+01:00,2027-12-08T01:30:00+00:00,2027-12-08T01:30:00+00:00
ab88a4f2f2f2f2f2f2f2f2f3,85,12,8,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/12,8/12/2029,9:30,2029-12-08T09:30:00,25.12,267125272015603,2029-12-08T09:30:00+00:00,2029-12-08T09:30:00+01:00,2029-12-08T09:30:00+00:00,2029-12-08T09:30:00+00:00
ab8cb0f2f2f2f2f2f2f2f2f3,85,12,12,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/12,12/12/2030,1:30,2030-12-12T01:30:00,25.12,267125272015603,2030-12-12T01:30:00+00:00,2030-12-12T01:30:00+01:00,2030-12-12T01:30:00+00:00,2030-12-12T01:30:00+00:00
ab9098f2f2f2f2f2f2f2f2f3,85,12,16,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2028,17:30,2028-12-16T17:30:00,25.12,267125272015603,2028-12-16T17:30:00+00:00,2028-12-16T17:30:00+01:00,2028-12-16T17:30:00+00:00,2028-12-16T17:30:00+00:00
a94484f2f2f2f2f2f2f2f2f3,84,10,4,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2027,9:30,2027-10-04T09:30:00,25.12,267125272015603,2027-10-04T09:30:00+00:00,2027-10-04T09:30:00+02:00,2027-10-04T09:30:00+00:00,2027-10-04T09:30:00+00:00
a94c82f2f2f2f2f2f2f2f2f3,84,10,12,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/10,12/10/2027,5:30,2027-10-12T05:30:00,25.12,267125272015603,2027-10-12T05:30:00+00:00,2027-10-12T05:30:00+02:00,2027-10-12T05:30:00+00:00,2027-10-12T05:30:00+00:00
a94c80f2f2f2f2f2f2f2f2f3,84,10,12,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/10,12/10/2027,1:30,2027-10-12T01:30:00,25.12,267125272015603,2027-10-12T01:30:00+00:00,2027-10-12T01:30:00+02:00,2027-10-12T01:30:00+00:00,2027-10-12T01:30:00+00:00
ac24b6f2f2f2f2f2f2f2f2f3,86,1,4,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/1,4/1/2030,13:30,2030-01-04T13:30:00,25.12,267125272015603,2030-01-04T13:30:00+00:00,2030-01-04T13:30:00+01:00,2030-01-04T13:30:00+00:00,2030-01-04T13:30:00+00:00
a944aaf2f2f2f2f2f2f2f2f3,84,10,4,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2029,21:30,2029-10-04T21:30:00,25.12,267125272015603,2029-10-04T21:30:00+00:00,2029-10-04T21:30:00+02:00,2029-10-04T21:30:00+00:00,2029-10-04T21:30:00+00:00
a954a8f2f2f2f2f2f2f2f2f3,84,10,20,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/10,20/10/2029,17:30,2029-10-20T17:30:00,25.12,267125272015603,2029-10-20T17:30:00+00:00,2029-10-20T17:30:00+02:00,2029-10-20T17:30:00+00:00,2029-10-20T17:30:00+00:00
a99494f2f2f2f2f2f2f2f2f3,84,12,20,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/12,20/12/2028,9:30,2028-12-20T09:30:00,25.12,267125272015603,2028-12-20T09:30:00+00:00,2028-12-20T09:30:00+01:00,2028-12-20T09:30:00+00:00,2028-12-20T09:30:00+00:00
ab10a4f2f2f2f2f2f2f2f2f3,85,8,16,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/8,16/8/2029,9:30,2029-08-16T09:30:00,25.12,267125272015603,2029-08-16T09:30:00+00:00,2029-08-16T09:30:00+02:00,2029-08-16T09:30:00+00:00,2029-08-16T09:30:00+00:00
aa38a8f2f2f2f2f2f2f2f2f3,85,1,24,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/1,24/1/2029,17:30,2029-01-24T17:30:00,25.12,267125272015603,2029-01-24T17:30:00+00:00,2029-01-24T17:30:00+01:00,2029-01-24T17:30:00+00:00,2029-01-24T17:30:00+00:00
aa3cb0f2f2f2f2f2f2f2f2f3,85,1,28,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/1,28/1/2030,1:30,2030-01-28T01:30:00,25.12,267125272015603,2030-01-28T01:30:00+00:00,2030-01-28T01:30:00+01:00,2030-01-28T01:30:00+00:00,2030-01-28T01:30:00+00:00
aa68b4f2f2f2f2f2f2f2f2f3,85,3,8,11,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/3,8/3/2030,9:30,2030-03-08T09:30:00,25.12,267125272015603,2030-03-08T09:30:00+00:00,2030-03-08T09:30:00+01:00,2030-03-08T09:30:00+00:00,2030-03-08T09:30:00+00:00
ab6c88f2f2f2f2f2f2f2f2f3,85,11,12,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/11,12/11/2027,17:30,2027-11-12T17:30:00,25.12,267125272015603,2027-11-12T17:30:00+00:00,2027-11-12T17:30:00+01:00,2027-11-12T17:30:00+00:00,2027-11-12T17:30:00+00:00
ab6c8af2f2f2f2f2f2f2f2f3,85,11,12,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/11,12/11/2027,21:30,2027-11-12T21:30:00,25.12,267125272015603,2027-11-12T21:30:00+00:00,2027-11-12T21:30:00+01:00,2027-11-12T21:30:00+00:00,2027-11-12T21:30:00+00:00
ab68a8f2f2f2f2f2f2f2f2f3,85,11,8,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2029,17:30,2029-11-08T17:30:00,25.12,267125272015603,2029-11-08T17:30:00+00:00,2029-11-08T17:30:00+01:00,2029-11-08T17:30:00+00:00,2029-11-08T17:30:00+00:00
aa6882f2f2f2f2f2f2f2f2f3,85,3,8,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/3,8/3/2027,5:30,2027-03-08T05:30:00,25.12,267125272015603,2027-03-08T05:30:00+00:00,2027-03-08T05:30:00+01:00,2027-03-08T05:30:00+00:00,2027-03-08T05:30:00+00:00
ab78a2f2f2f2f2f2f2f2f2f3,85,11,24,10,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/11,24/11/2029,5:30,2029-11-24T05:30:00,25.12,267125272015603,2029-11-24T05:30:00+00:00,2029-11-24T05:30:00+01:00,2029-11-24T05:30:00+00:00,2029-11-24T05:30:00+00:00
ab789af2f2f2f2f2f2f2f2f3,85,11,24,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/11,24/11/2028,21:30,2028-11-24T21:30:00,25.12,267125272015603,2028-11-24T21:30:00+00:00,2028-11-24T21:30:00+01:00,2028-11-24T21:30:00+00:00,2028-11-24T21:30:00+00:00
ab6cbaf2f2f2f2f2f2f2f2f3,85,11,12,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/11,12/11/2030,21:30,2030-11-12T21:30:00,25.12,267125272015603,2030-11-12T21:30:00+00:00,2030-11-12T21:30:00+01:00,2030-11-12T21:30:00+00:00,2030-11-12T21:30:00+00:00
ab8c80f2f2f2f2f2f2f2f2f3,85,12,12,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/12,12/12/2027,1:30,2027-12-12T01:30:00,25.12,267125272015603,2027-12-12T01:30:00+00:00,2027-12-12T01:30:00+01:00,2027-12-12T01:30:00+00:00,2027-12-12T01:30:00+00:00
aa24b8f2f2f2f2f2f2f2f2f3,85,1,4,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/1,4/1/2030,17:30,2030-01-04T17:30:00,25.12,267125272015603,2030-01-04T17:30:00+00:00,2030-01-04T17:30:00+01:00,2030-01-04T17:30:00+00:00,2030-01-04T17:30:00+00:00
aa2888f2f2f2f2f2f2f2f2f3,85,1,8,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/1,8/1/2027,17:30,2027-01-08T17:30:00,25.12,267125272015603,2027-01-08T17:30:00+00:00,2027-01-08T17:30:00+01:00,2027-01-08T17:30:00+00:00,2027-01-08T17:30:00+00:00
aa2c96f2f2f2f2f2f2f2f2f3,85,1,12,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/1,12/1/2028,13:30,2028-01-12T13:30:00,25.12,267125272015603,2028-01-12T13:30:00+00:00,2028-01-12T13:30:00+01:00,2028-01-12T13:30:00+00:00,2028-01-12T13:30:00+00:00
aa2cb0f2f2f2f2f2f2f2f2f3,85,1,12,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/1,12/1/2030,1:30,2030-01-12T01:30:00,25.12,267125272015603,2030-01-12T01:30:00+00:00,2030-01-12T01:30:00+01:00,2030-01-12T01:30:00+00:00,2030-01-12T01:30:00+00:00
aa3882f2f2f2f2f2f2f2f2f3,85,1,24,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/1,24/1/2027,5:30,2027-01-24T05:30:00,25.12,267125272015603,2027-01-24T05:30:00+00:00,2027-01-24T05:30:00+01:00,2027-01-24T05:30:00+00:00,2027-01-24T05:30:00+00:00
aa5cb6f2f2f2f2f2f2f2f2f3,85,2,28,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/2,28/2/2030,13:30,2030-02-28T13:30:00,25.12,267125272015603,2030-02-28T13:30:00+00:00,2030-02-28T13:30:00+01:00,2030-02-28T13:30:00+00:00,2030-02-28T13:30:00+00:00
aafc98f2f2f2f2f2f2f2f2f3,85,7,28,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/7,28/7/2028,17:30,2028-07-28T17:30:00,25.12,267125272015603,2028-07-28T17:30:00+00:00,2028-07-28T17:30:00+02:00,2028-07-28T17:30:00+00:00,2028-07-28T17:30:00+00:00
