data,id,humidite,direction_du_vecteur_de_vent_max,pluie_intensite_max,pression,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,temperature_en_degre_c,heure_de_paris,heure_utc
5592688fe64800004ca03400,42,73.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,2.0,13.0,13.9,2025-12-18T16:45:00+00:00,2025-12-18T16:45:00+00:00
5592696fce6000004ca02000,42,76.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,2.0,8.0,13.3,2025-12-18T18:30:00+00:00,2025-12-18T18:30:00+00:00
559268300e4000008ca04000,42,72.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,4.0,16.0,14.3,2025-12-18T16:00:00+00:00,2025-12-18T16:00:00+00:00
559269cfd26000006ca02800,42,76.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,3.0,10.0,13.4,2025-12-18T19:15:00+00:00,2025-12-18T19:15:00+00:00
55926a4fd25800004cc03800,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,2.0,14.0,13.4,2025-12-18T20:15:00+00:00,2025-12-18T20:15:00+00:00
55926a2fd65800004cc02800,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,2.0,10.0,13.5,2025-12-18T20:00:00+00:00,2025-12-18T20:00:00+00:00
55926aefd25800004cc03400,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,2.0,13.0,13.4,2025-12-18T21:30:00+00:00,2025-12-18T21:30:00+00:00
55926befa66800002ce01400,42,77.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,1.0,5.0,12.9,2025-12-18T23:30:00+00:00,2025-12-18T23:30:00+00:00
5593604f9e6800000ce00c00,42,77.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,3.0,12.7,2025-12-19T00:15:00+00:00,2025-12-19T00:15:00+00:00
5593606f9a7000000ce00c00,42,78.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,3.0,12.6,2025-12-19T00:30:00+00:00,2025-12-19T00:30:00+00:00
559360af9a7000000ce01400,42,78.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,5.0,12.6,2025-12-19T01:00:00+00:00,2025-12-19T01:00:00+00:00
559361cf5e7800000ce00800,42,79.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,11.7,2025-12-19T03:15:00+00:00,2025-12-19T03:15:00+00:00
559361af627800000ce00000,42,79.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,0.0,11.8,2025-12-19T03:00:00+00:00,2025-12-19T03:00:00+00:00
559363af5e9000000d000800,42,82.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,2.0,11.7,2025-12-19T07:00:00+00:00,2025-12-19T07:00:00+00:00
55926810164000006ca03800,42,72.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,3.0,14.0,14.5,2025-12-18T15:45:00+00:00,2025-12-18T15:45:00+00:00
55926acfd25800002cc01800,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,1.0,6.0,13.4,2025-12-18T21:15:00+00:00,2025-12-18T21:15:00+00:00
55926a8fd25800006cc02800,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,3.0,10.0,13.4,2025-12-18T20:45:00+00:00,2025-12-18T20:45:00+00:00
55926a6fd25800004cc02000,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,2.0,8.0,13.4,2025-12-18T20:30:00+00:00,2025-12-18T20:30:00+00:00
559269afd26000004ca02000,42,76.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,2.0,8.0,13.4,2025-12-18T19:00:00+00:00,2025-12-18T19:00:00+00:00
