data,id,humidite,direction_du_vecteur_de_vent_max,pluie_intensite_max,pression,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,temperature_en_degre_c,heure_de_paris,heure_utc
3193672fc2c004c0cc5e4000,24,88.0,15.0,0.0,99800.0,152.0,ISS,0.0,337.5,6.0,16.0,13.0,2025-12-19T14:00:00+00:00,2025-12-19T14:00:00+00:00
3193678fd2a80520cc5c3400,24,85.0,14.0,0.0,99800.0,164.0,ISS,0.0,315.0,6.0,13.0,13.4,2025-12-19T14:45:00+00:00,2025-12-19T14:45:00+00:00
3193662f96d005906c402000,24,90.0,0.0,0.0,99800.0,178.0,ISS,0.0,0.0,3.0,8.0,12.5,2025-12-19T12:00:00+00:00,2025-12-19T12:00:00+00:00
3193660f92d000604c621800,24,90.0,1.0,0.0,99900.0,12.0,ISS,0.0,22.5,2.0,6.0,12.4,2025-12-19T11:45:00+00:00,2025-12-19T11:45:00+00:00
319365ef8ed000206c602000,24,90.0,0.0,0.0,99900.0,4.0,ISS,0.0,0.0,3.0,8.0,12.3,2025-12-19T11:30:00+00:00,2025-12-19T11:30:00+00:00
3193656f86d000a00c7a1400,24,90.0,13.0,0.0,99900.0,20.0,ISS,0.0,292.5,0.0,5.0,12.1,2025-12-19T10:30:00+00:00,2025-12-19T10:30:00+00:00
3193652f66d000000c600000,24,90.0,0.0,0.0,99900.0,0.0,ISS,0.0,0.0,0.0,0.0,11.9,2025-12-19T10:00:00+00:00,2025-12-19T10:00:00+00:00
319365af86d005504c601800,24,90.0,0.0,0.0,99900.0,170.0,ISS,0.0,0.0,2.0,6.0,12.1,2025-12-19T11:00:00+00:00,2025-12-19T11:00:00+00:00
31926bef82c00000ac4e4800,24,88.0,7.0,0.0,99800.0,0.0,ISS,0.0,157.5,5.0,18.0,12.0,2025-12-18T23:30:00+00:00,2025-12-18T23:30:00+00:00
319360ef62c80000ec4e4c00,24,89.0,7.0,0.0,99800.0,0.0,ISS,0.0,157.5,7.0,19.0,11.8,2025-12-19T01:30:00+00:00,2025-12-19T01:30:00+00:00
3193612f86c800010c4e4c00,24,89.0,7.0,0.0,99800.0,0.0,ISS,0.0,157.5,8.0,19.0,12.1,2025-12-19T02:00:00+00:00,2025-12-19T02:00:00+00:00
319361af86c00000ec4e4800,24,88.0,7.0,0.0,99800.0,0.0,ISS,0.0,157.5,7.0,18.0,12.1,2025-12-19T03:00:00+00:00,2025-12-19T03:00:00+00:00
319361ef82c00000ac4e4800,24,88.0,7.0,0.0,99800.0,0.0,ISS,0.0,157.5,5.0,18.0,12.0,2025-12-19T03:30:00+00:00,2025-12-19T03:30:00+00:00
3193620f86c80000cc4e4c00,24,89.0,7.0,0.0,99800.0,0.0,ISS,0.0,157.5,6.0,19.0,12.1,2025-12-19T03:45:00+00:00,2025-12-19T03:45:00+00:00
3193624f86c800010c4e4c00,24,89.0,7.0,0.0,99800.0,0.0,ISS,0.0,157.5,8.0,19.0,12.1,2025-12-19T04:15:00+00:00,2025-12-19T04:15:00+00:00
319268efa6a800016c0e6800,24,85.0,7.0,0.0,99600.0,0.0,ISS,0.0,157.5,11.0,26.0,12.9,2025-12-18T17:30:00+00:00,2025-12-18T17:30:00+00:00
319269cfa2b000014c0e6000,24,86.0,7.0,0.0,99600.0,0.0,ISS,0.0,157.5,10.0,24.0,12.8,2025-12-18T19:15:00+00:00,2025-12-18T19:15:00+00:00
3192692fa2b000018c0a6000,24,86.0,5.0,0.0,99600.0,0.0,ISS,0.0,112.5,12.0,24.0,12.8,2025-12-18T18:00:00+00:00,2025-12-18T18:00:00+00:00
31926b0f9ab000010c306800,24,86.0,8.0,0.0,99700.0,0.0,ISS,0.0,180.0,8.0,26.0,12.6,2025-12-18T21:45:00+00:00,2025-12-18T21:45:00+00:00
319363ef56d800008c702c00,24,91.0,8.0,0.0,99900.0,0.0,ISS,0.0,180.0,4.0,11.0,11.5,2025-12-19T07:30:00+00:00,2025-12-19T07:30:00+00:00
3193634f66d00000cc504800,24,90.0,8.0,0.0,99800.0,0.0,ISS,0.0,180.0,6.0,18.0,11.9,2025-12-19T06:15:00+00:00,2025-12-19T06:15:00+00:00
3193644f5ed800002c6e2000,24,91.0,7.0,0.0,99900.0,0.0,ISS,0.0,157.5,1.0,8.0,11.7,2025-12-19T08:15:00+00:00,2025-12-19T08:15:00+00:00
3193646f5ed800000c700c00,24,91.0,8.0,0.0,99900.0,0.0,ISS,0.0,180.0,0.0,3.0,11.7,2025-12-19T08:30:00+00:00,2025-12-19T08:30:00+00:00
319364af5ed800000c600000,24,91.0,0.0,0.0,99900.0,0.0,ISS,0.0,0.0,0.0,0.0,11.7,2025-12-19T09:00:00+00:00,2025-12-19T09:00:00+00:00
319364ef5ed800000c700800,24,91.0,8.0,0.0,99900.0,0.0,ISS,0.0,180.0,0.0,2.0,11.7,2025-12-19T09:30:00+00:00,2025-12-19T09:30:00+00:00
3193664f9ad000406c422000,24,90.0,1.0,0.0,99800.0,8.0,ISS,0.0,22.5,3.0,8.0,12.6,2025-12-19T12:15:00+00:00,2025-12-19T12:15:00+00:00
