data,id,humidite,direction_du_vecteur_de_vent_max,pluie_intensite_max,pression,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,temperature_en_degre_c,heure_de_paris,heure_utc
544b7670063805900b2e1800,42,71.0,7.0,0.0,989.0,178.0,ISS,0.0,157.5,0.0,6.0,14.1,2026-02-11T12:30:00+00:00,2026-02-11T12:30:00+00:00
544b76d0064000000ae00000,42,72.0,0.0,0.0,987.0,0.0,ISS,0.0,0.0,0.0,0.0,14.1,2026-02-11T13:15:00+00:00,2026-02-11T13:15:00+00:00
544b77101e3000000ac00800,42,70.0,0.0,0.0,986.0,0.0,ISS,0.0,0.0,0.0,2.0,14.7,2026-02-11T13:45:00+00:00,2026-02-11T13:45:00+00:00
544b77f0163800000a800c00,42,71.0,0.0,0.0,984.0,0.0,ISS,0.0,0.0,0.0,3.0,14.5,2026-02-11T15:30:00+00:00,2026-02-11T15:30:00+00:00
544b78100e4000000a600c00,42,72.0,0.0,0.0,983.0,0.0,ISS,0.0,0.0,0.0,3.0,14.3,2026-02-11T15:45:00+00:00,2026-02-11T15:45:00+00:00
544b7830064000000a600c00,42,72.0,0.0,0.0,983.0,0.0,ISS,0.0,0.0,0.0,3.0,14.1,2026-02-11T16:00:00+00:00,2026-02-11T16:00:00+00:00
544b786fe25000000a600000,42,74.0,0.0,0.0,983.0,0.0,ISS,0.0,0.0,0.0,0.0,13.8,2026-02-11T16:30:00+00:00,2026-02-11T16:30:00+00:00
544b7730422800002ac01400,42,69.0,0.0,0.0,986.0,0.0,ISS,0.0,0.0,1.0,5.0,15.0,2026-02-11T14:00:00+00:00,2026-02-11T14:00:00+00:00
544b77b0222800000a800c00,42,69.0,0.0,0.0,984.0,0.0,ISS,0.0,0.0,0.0,3.0,14.8,2026-02-11T15:00:00+00:00,2026-02-11T15:00:00+00:00
544c750f5200000060004c00,42,64.0,0.0,0.0,900.0,0.0,ISS,0.0,0.0,3.0,19.0,11.4,2026-02-12T09:45:00+00:00,2026-02-12T09:45:00+00:00
544c74af1610000060005800,42,66.0,0.0,0.0,900.0,0.0,ISS,0.0,0.0,3.0,22.0,10.5,2026-02-12T09:00:00+00:00,2026-02-12T09:00:00+00:00
544c744ee638000060006000,42,71.0,0.0,0.0,900.0,0.0,ISS,0.0,0.0,3.0,24.0,9.9,2026-02-12T08:15:00+00:00,2026-02-12T08:15:00+00:00
544c73eec280100040004040,42,80.0,0.0,0.2,900.0,0.0,ISS,0.2,0.0,2.0,16.0,9.0,2026-02-12T07:30:00+00:00,2026-02-12T07:30:00+00:00
544c742ede40000060003800,42,72.0,0.0,0.0,900.0,0.0,ISS,0.0,0.0,3.0,14.0,9.7,2026-02-12T08:00:00+00:00,2026-02-12T08:00:00+00:00
544b76f00e3800000ae00800,42,71.0,0.0,0.0,987.0,0.0,ISS,0.0,0.0,0.0,2.0,14.3,2026-02-11T13:30:00+00:00,2026-02-11T13:30:00+00:00
